timestamp;cpu;ram;disco
2026-08-20 19:37:42;26.4;57.5;83.0
2026-08-20 19:37:53;16.3;57.8;83.0
2026-08-20 19:38:04;60.8;57.9;83.0
2026-08-20 19:38:15;26.6;58.1;83.0
2026-08-20 19:38:26;47.5;58.2;83.0
2026-08-20 19:38:37;14.5;58.2;83.0
2026-08-20 19:38:48;42.9;58.5;83.0
2026-08-20 19:38:59;20.4;58.8;83.0
2026-08-20 19:39:10;20.5;58.5;83.0
2026-08-20 19:39:21;82.8;58.4;83.0
2026-08-20 19:39:32;34.5;58.9;83.0
2026-08-20 19:39:43;56.1;57.7;83.1
2026-08-20 19:39:54;39.3;57.9;83.2
2026-08-20 19:40:05;27.5;59.4;83.2
2026-08-20 19:40:16;29.9;58.7;83.4
2026-08-20 19:40:27;27.4;61.5;83.4
2026-08-20 19:40:38;27.7;61.9;83.4
2026-08-20 19:40:49;43.7;61.9;83.4
2026-08-20 19:41:00;43.8;62.6;83.4
2026-08-20 19:41:11;44.6;57.5;83.3
2026-08-20 19:41:22;36.2;57.6;83.4
2026-08-20 19:41:33;57.7;57.9;83.4
2026-08-20 19:41:44;69.6;57.9;83.4
2026-08-20 19:41:55;61.6;58.0;83.5
2026-08-20 19:42:06;83.5;57.8;83.5
2026-08-20 19:42:17;89.9;57.6;83.5
2026-08-20 19:42:28;95.1;57.6;83.5
2026-08-20 19:42:39;85.0;57.5;83.4
2026-08-20 19:42:50;69.7;58.1;83.4
2026-08-20 19:43:01;16.1;57.9;83.1
2026-08-20 19:43:12;25.1;57.9;83.1
2026-08-20 19:43:23;32.4;58.3;83.1
2026-08-20 19:43:34;33.3;58.3;83.1
2026-08-20 19:43:45;29.3;58.3;83.1
2026-08-20 19:43:56;40.8;59.3;83.1
2026-08-20 19:44:07;29.5;60.6;83.1
2026-08-20 19:44:18;44.6;57.9;83.1
2026-08-20 19:44:29;29.4;57.8;83.1
2026-08-20 19:44:40;48.9;57.1;83.1
2026-08-20 19:44:51;28.7;56.8;83.1
2026-08-20 19:45:02;22.7;56.8;83.1
2026-08-20 19:45:13;48.8;57.0;83.1
2026-08-20 19:45:24;13.5;56.8;83.1
2026-08-20 19:45:35;14.0;56.8;83.1
2026-08-20 19:45:47;46.3;56.9;83.1
2026-08-20 19:45:58;45.3;57.0;83.1
2026-08-20 19:46:09;14.2;56.9;83.1
2026-08-20 19:46:20;23.5;57.1;83.1
2026-08-20 19:46:31;34.7;57.0;83.1
2026-08-20 19:46:42;21.1;57.0;83.1
2026-08-20 19:46:53;39.3;57.1;83.1
2026-08-20 19:47:04;15.4;57.1;83.1
2026-08-20 19:47:15;40.0;57.2;83.1
2026-08-20 19:47:26;60.4;57.2;83.1
2026-08-20 19:47:37;44.4;57.3;83.1
2026-08-20 19:47:48;18.6;56.9;83.1
2026-08-20 19:47:59;41.7;57.0;83.1
2026-08-20 19:48:10;73.9;57.0;83.1
2026-08-20 19:48:21;14.8;57.2;83.1
2026-08-20 19:48:32;23.8;57.2;83.1
2026-08-20 19:48:43;28.2;57.1;83.1
2026-08-20 19:48:54;14.8;57.3;83.1
2026-08-20 19:49:05;29.5;57.1;83.1
2026-08-20 19:49:16;23.8;57.0;83.1
2026-08-20 19:49:27;71.7;57.0;83.1
2026-08-20 19:49:38;59.9;57.2;83.1
2026-08-20 19:49:49;60.5;56.6;83.1
2026-08-20 19:50:00;41.1;56.5;83.1
2026-08-20 19:50:11;15.1;56.4;83.1
2026-08-20 19:50:22;30.5;56.6;83.1
2026-08-20 19:50:33;99.0;56.6;83.1
2026-08-20 19:50:44;48.2;56.6;83.1
2026-08-20 19:50:55;20.2;56.7;83.1
2026-08-20 19:51:06;53.2;56.8;83.1
2026-08-20 19:51:17;88.8;56.9;83.1
2026-08-20 19:51:28;15.0;56.7;83.1
2026-08-20 19:51:39;26.5;56.7;83.1
2026-08-20 19:51:50;15.2;56.6;83.1
2026-08-20 19:52:01;15.3;56.7;83.1
2026-08-20 19:52:12;14.2;56.7;83.1
2026-08-20 19:52:23;14.3;56.7;83.1
2026-08-20 19:52:34;14.1;56.7;83.1
2026-08-20 19:52:45;26.3;56.8;83.1
2026-08-20 19:52:56;21.8;56.8;83.1
2026-08-20 19:53:07;71.3;56.3;83.1
2026-08-20 19:53:18;59.6;56.3;83.1
2026-08-20 19:53:29;36.8;57.2;83.1
2026-08-20 19:53:40;37.9;57.3;83.1
2026-08-20 19:53:51;35.1;57.5;83.1
2026-08-20 19:54:02;83.2;57.4;83.1
2026-08-20 19:54:13;72.0;57.5;83.1
2026-08-20 19:54:24;45.9;57.3;83.1
2026-08-20 19:54:35;18.8;57.3;83.1
2026-08-20 19:54:46;33.0;57.3;83.1
2026-08-20 19:54:57;13.3;57.3;83.1
2026-08-20 19:55:08;15.2;57.3;83.1
2026-08-20 19:55:19;28.2;57.2;83.1
2026-08-20 19:55:30;21.9;57.3;83.1
2026-08-20 19:55:41;78.3;57.1;83.1
2026-08-20 19:55:52;14.0;57.3;83.1
2026-08-20 19:56:03;41.2;57.4;83.1
2026-08-20 19:56:15;99.4;58.2;83.1
2026-08-20 19:56:26;82.7;58.5;83.1
2026-08-20 19:56:37;71.6;58.7;83.1
2026-08-20 19:56:48;98.5;59.2;83.1
2026-08-20 19:56:59;91.0;59.1;83.1
2026-08-20 19:57:10;100.0;59.2;83.1
2026-08-20 19:57:21;100.0;59.5;83.1
2026-08-20 19:57:32;91.7;59.5;83.1
2026-08-20 19:57:43;79.6;59.7;83.1
2026-08-20 19:57:54;87.7;60.2;83.1
2026-08-20 19:58:05;90.5;60.9;83.1
2026-08-20 19:58:16;80.0;60.6;83.1
2026-08-20 19:58:27;59.2;58.9;83.1
2026-08-20 19:58:38;65.6;58.1;83.1
2026-08-20 19:58:49;14.5;58.0;83.1
2026-08-20 19:59:00;17.7;57.9;83.1
2026-08-20 19:59:11;15.9;57.9;83.1
2026-08-20 19:59:22;19.5;57.6;83.1
2026-08-20 19:59:33;13.3;57.8;83.1
2026-08-20 19:59:44;19.2;57.7;83.1
2026-08-20 19:59:55;15.8;56.7;83.1
2026-08-20 20:00:06;22.1;56.8;83.1
2026-08-20 20:00:17;17.7;56.7;83.1
2026-08-20 20:00:28;14.6;56.9;83.1
2026-08-20 20:00:39;14.0;56.9;83.1
2026-08-20 20:00:50;13.1;56.8;83.1
2026-08-20 20:01:01;28.5;56.9;83.1
2026-08-20 20:01:12;26.8;56.0;83.1
2026-08-20 20:01:23;13.1;56.0;83.1
2026-08-20 20:01:34;32.4;56.1;83.1
2026-08-20 20:01:45;15.8;56.2;83.1
2026-08-20 20:01:56;30.1;56.1;83.1
2026-08-20 20:02:07;36.7;56.2;83.1
2026-08-20 20:02:18;66.0;56.1;83.1
2026-08-20 20:02:29;41.9;56.2;83.1
2026-08-20 20:02:40;48.6;56.1;83.1
2026-08-20 20:02:51;36.9;56.2;83.1
